@RELATION codesnippets

@ATTRIBUTE indentation	NUMERIC
@ATTRIBUTE comments	NUMERIC
@ATTRIBUTE nondic		NUMERIC
@ATTRIBUTE keywords	NUMERIC
@ATTRIBUTE separator	NUMERIC
@ATTRIBUTE operator	NUMERIC
@ATTRIBUTE numofwords	NUMERIC
@ATTRIBUTE stopwords	NUMERIC
@ATTRIBUTE class  {text, sourcecode}

@DATA
0,0,0,0,0,0,0,0, text
0,0,0.15,0.05,0,0,20,0.45, text
0,0,0,0,0,0,0,0, text
0,0,0.291666667,0.083333333,0,0.096446701,24,0.083333333, text
0,0,0,0,0,0,0,0, text
0,0,0.181818182,0.03030303,0,0.004878049,33,0.515151515, text
0,0,0,0,0,0,0,0, text
0,0,0.166666667,0.166666667,0,0.057142857,6,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0.089285714,0.089285714,0,0.003076923,56,0.464285714, text
0,0,0,0,0,0,0,0, text
0,0,0.2,0,0,0,5,0.2, text
0,0,0,0,0,0,0,0, text
0,0,0.033333333,0,0,0.005847953,30,0.566666667, text
0,0,0.375,0.25,0.035087719,0,8,0, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,1, text
0,0,0,1,0,0,1,0, text
0.125,0,0.0625,0.075,0,0.002141328,80,0.45, text
0,0,0,0,0,0,0,0, text
0,0,0,0.1,0,0.016393443,10,0.6, text
0,0,0,0,0,0,0,0, text
0,0,0.4,0.6,0,0,5,0, sourcecode
1,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,1, text
0,0,0,1,0,0,1,0, text
1,0,0,0.285714286,0,0,7,0.428571429, text
0,0,0,0,0,0,1,0, text
1,0,0.153846154,0.076923077,0.016393443,0,13,0.692307692, text
0,0,0,0,0,0,1,0, text
0,0,0.208333333,0.125,0,0,48,0.479166667, text
0,0,0,0,0,0,0,0, text
0,0,0.05,0,0.016129032,0,20,0.55, text
0,0,0,0,0,0.041666667,4,0.5, text
0,0,0.139534884,0.046511628,0,0,43,0.418604651, text
0,0,0,0,0,0,0,0, text
0,0,0.083333333,0,0,0,12,0.583333333, text
0,0,0,0,0,0,2,0, text
0,0,0.041666667,0.041666667,0,0,48,0.520833333, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.166666667,0,0,0,6,0.5, text
0,0,0,0,0,0,1,0, text
0.333333333,0,0.05,0.05,0,0,20,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,6,0.5, text
0,0,0,0,0,0,1,0, text
0.111111111,0,0.034883721,0.034883721,0.003759398,0.001879699,86,0.488372093, text
0,0,0,0,0,0,0,0, text
0,0,0.5,0,0,0,4,0.25, text
0,0,0.186440678,0.084745763,0,0.02467344,118,0.398305085, text
0,0,0,0,0,0,0,0, text
0,0,0.066666667,0.08,0,0,75,0.573333333, text
0,0,0,0,0,0,0,0, text
0,0,0.10619469,0.03539823,0.002906977,0,113,0.460176991, text
0,0,0,0,0,0,0,0, text
0,0,0.067567568,0.054054054,0,0,74,0.472972973, text
0,0,0,0,0,0,0,0, text
0,0,0.079365079,0.047619048,0,0.00280112,63,0.444444444, text
0,0,0,0,0,0,0,0, text
0,0,0.25,0,0,0,4,0.25, text
0,0,0,0,0,0,0,0, text
0,0,0.184210526,0.052631579,0,0,38,0.473684211, text
0,0,0,0,0,0,0,0, text
0,0,0.142857143,0.142857143,0,0,21,0.380952381, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0,0,0,7,0.571428571, text
0,0,0,0,0,0,0,0, text
2.1875,0,0.344827586,0.310344828,0.058823529,0.003095975,29,0, sourcecode
0,0,0.15,0.05,0,0.00877193,20,0.45, text
0,0,0,0,0,0,0,0, text
0,0,0.266666667,0.066666667,0,0.092827004,30,0.133333333, text
0,0,0.03030303,0.03030303,0,0.005494505,33,0.545454545, text
0,0,0,0,0,0,0,0, text
0,0,0.05,0,0,0,20,0.65, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,1, text
0,0,1,0,0,0,1,0, text
0.166666667,0,0,0.032786885,0,0,61,0.62295082, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,1, text
0,0,1,0,0,0,1,0, text
0.5,0,0.125,0,0,0,8,0.5, text
0,0,1,0,0,0.25,1,0, text
1,0,0,0,0,0,1,1, text
0,0,1,0,0,0.111111111,1,0, text
0,0,0,0.105263158,0,0,19,0.684210526, text
0,0,1,0,0,0,1,0, text
0.25,0,0.04,0.04,0,0,25,0.48, text
0,0,0,0,0,0,0,0, text
0,0,0.333333333,0,0,0,3,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0.333333333,0,0,0,3,0, text
0,0,0.043478261,0.02173913,0,0,46,0.52173913, text
0,0,0,0,0,0,0,0, text
2.608108108,0,0.221052632,0.289473684,0.072094469,6.22E-04,190,0, sourcecode
0,0,0.1,0.06,0.006622517,0,50,0.42, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.027777778,6,0.666666667, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.142857143,0,0,0.01369863,14,0.642857143, text
0,0,0.142857143,0,0,0.013333333,14,0.642857143, text
0,0,0.142857143,0,0,0.01369863,14,0.642857143, text
0,0,0,0.1,0,0.020833333,10,0.5, text
0,0,0,0,0,0.055555556,6,0.666666667, text
0,0,0,0.142857143,0,0.027027027,7,0.714285714, text
0,0,0,0,0,0.02739726,14,0.5, text
0,0,0,0.130434783,0,0.008,46,0.586956522, text
0,0,0.333333333,0.333333333,0,0.058823529,3,0, sourcecode
0,0,0.035714286,0.142857143,0,0,28,0.678571429, text
0,0,0,0,0,1,0,0, text
0,0,0,0,0,0,14,0.642857143, text
0,0,0,0,0,0,0,0, text
0,0,0,0.096774194,0,0,31,0.64516129, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,3,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,7,0.428571429, text
0,0,0.333333333,0,0.1,0,3,0, sourcecode
0.142857143,0,0.033333333,0.083333333,0,0,60,0.616666667, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,10,0.5, text
0,0,0.333333333,0,0,0,3,0, text
0,0,0,0.12244898,0,0,49,0.469387755, text
0,0,0,0,0,0,0,0, text
0.5,0,0.333333333,0.166666667,0.076923077,0.019230769,6,0, sourcecode
0.25,0,0,0,0,0,0,0, text
0,0,0.052631579,0,0,0.010869565,19,0.526315789, text
0,0,0,0,0,0,0,0, text
1.333333333,0,0.285714286,0.142857143,0.063829787,0,7,0.285714286, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0.090909091,0.181818182,0.016260163,0,22,0.409090909, text
0,0,0,0,0,0,0,0, text
1.333333333,0,0.5,0,0.142857143,0,2,0, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0.105263158,0,0,0,19,0.631578947, text
0,0,0,0,0,0,0,0, text
2.602564103,0,0.32967033,0.307692308,0.075367647,0.00122549,182,0, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0.076923077,0,0,0,13,0.461538462, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0.052631579,0.105263158,0,0,57,0.578947368, text
0,0,0,0,0,0,0,0, text
1,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,1,1, text
0,0,1,0,0.333333333,0,1,0, text
0.166666667,0,0.072463768,0.043478261,0,0,69,0.536231884, text
0,0,1,0,0.333333333,0,1,0, text
0.333333333,0,0.076923077,0.038461538,0,0,26,0.538461538, text
0,0,0,0,0,0,0,0, text
2.666666667,0,0.375,0.25,0.106060606,0,8,0, sourcecode
1.333333333,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0.666666667,0,0,0,0,0,4,0.75, text
0,0,0,0,0.285714286,0,1,0, text
0.166666667,0,0.046875,0.046875,0,0,64,0.578125, text
0,0,0,0,0.285714286,0,1,0, text
1,0,0,0,0,0,1,0, text
0.666666667,0,0,0,0,0,0,0, text
2.666666667,0,0.222222222,0.222222222,0.093333333,0,9,0, sourcecode
1.25,0,0,0,0,0,0,0, text
1,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,1, text
0,0,0,0,0.333333333,0,1,0, text
0.111111111,0,0.03,0.07,0,0,100,0.46, text
0,0,0,0,0.285714286,0,1,0, text
0.5,0,0,0,0,0,3,0.333333333, text
0.666666667,0,0,0,0,0,0,0, text
2.666666667,0,0.285714286,0.285714286,0.111111111,0,7,0, sourcecode
1.666666667,0,0,0,0,0,0,0, text
1,0,0,0,0,0,1,0, text
0,0,0.078431373,0.019607843,0.013289037,0,51,0.529411765, text
0,0,0,0,0,0,0,0, text
2.666666667,0,0.285714286,0.285714286,0.107692308,0,7,0, sourcecode
0.75,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0.041666667,0.125,0.01459854,0,72,0.513888889, text
0.333333333,0,0,0,0,0,0,0, text
2.666666667,0,0.285714286,0.285714286,0.101449275,0,7,0, sourcecode
1,0,0,0,0,0,0,0, text
1,0,0,0,0,0,1,0, text
1.333333333,0,0,0,0,0,1,1, text
0,0,0,0,0.25,0,1,0, text
1.5,0,0.047619048,0,0,0,21,0.476190476, text
0.666666667,0,0,0,0,0,0,0, text
2.666666667,0,0.222222222,0.222222222,0.090909091,0,9,0, sourcecode
1.333333333,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,1,1, text
0,0,1,0,0.222222222,0,1,0, text
0.5,0,0,0,0,0,8,0.5, text
0,0,0,0,0,0,1,0, text
0.166666667,0,0.032258065,0.048387097,0,0,62,0.516129032, text
0.166666667,0,0.032258065,0.096774194,0,0,31,0.483870968, text
1,0,0,0,0,0,0,0, text
0,0,1,0,0.222222222,0,1,0, text
0.333333333,0,0,0,0,0,13,0.538461538, text
3,0,0.222222222,0.277777778,0.072992701,0.02919708,18,0.055555556, sourcecode
1.333333333,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,1,1, text
0,0,1,0,0.181818182,0,1,0, text
0.5,0,0,0,0,0,8,0.5, text
0,0,0,0,0,0,1,0, text
0.333333333,0,0.111111111,0.055555556,0,0,18,0.555555556, text
1,0,0,0,0,0,0,0, text
0,0,1,0,0.181818182,0,1,0, text
0.5,0,0,0,0,0,13,0.538461538, text
0,0,0,0,0,0,0,0, text
3,0,0.222222222,0.277777778,0.070921986,0.028368794,18,0.055555556, sourcecode
1.333333333,0,0,0,0,0,0,0, text
1,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0.181818182,0,1,0, text
0.5,0,0,0.071428571,0,0,14,0.357142857, text
0,0,1,0,0.181818182,0,1,0, text
0,0,0,0,0,0,15,0.533333333, text
0.666666667,0,0,0,0,0,0,0, text
4,0,0.222222222,0.277777778,0.068965517,0.027586207,18,0.055555556, sourcecode
1.333333333,0,0,0,0,0,0,0, text
1,0,1,0,0,0,1,0, text
1.333333333,0,0.064516129,0,0,0,31,0.451612903, text
0,0,0,0,0,0,0,0, text
3,0,0.222222222,0.277777778,0.070921986,0.028368794,18,0.055555556, sourcecode
1.5,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0.107142857,0.035714286,0,0,56,0.553571429, text
0.666666667,0,0,0,0,0,0,0, text
3,0,0.222222222,0.277777778,0.063380282,0.028169014,18,0.055555556, sourcecode
1,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0.148148148,0,0,0,27,0.518518519, text
0,0,0,0,0,0,0,0, text
2.75,0,0.222222222,0.277777778,0.071428571,0.028571429,18,0.055555556, sourcecode
1.333333333,0,0,0,0,0,0,0, sourcecode
0,0,1,0,0,0,1,0, sourcecode
0,0,0,0,0,0,0,0, sourcecode
2.666666667,0,0.571428571,0.285714286,0.098591549,0,7,0, sourcecode
1.333333333,0,0,0,0,0,0,0, sourcecode
1,0,1,0,0,0,1,0, sourcecode
2,0,0.571428571,0.285714286,0.090909091,0,7,0, sourcecode
0,0,1,0,0,0,1,0, sourcecode
0,0,0,0,0,0,0,0, sourcecode
2.666666667,0,0.571428571,0.285714286,0.095890411,0,7,0, sourcecode
1.333333333,0,0,0,0,0,0,0, sourcecode
1,0,1,0,0,0,1,0, text
0,0,0.069767442,0.069767442,0,0,43,0.465116279, text
0,0,0,0,0,0,0,0, text
3,0,0.176470588,0.294117647,0.07751938,0.015503876,17,0.117647059, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.4,0,0,0.025641026,5,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.018181818,7,0.142857143, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0.142857143,0,0.040816327,0.020408163,0,0,49,0.530612245, text
0,0,0,0,0,0,0,0, text
0,0,0.1,0,0,0.004761905,40,0.625, text
0,0,0,0,0,0,0,0, text
1.44,1,0.153846154,0.256410256,0.06779661,0.014124294,39,0.025641026, sourcecode
0.1,0,0.046875,0.046875,0.002724796,0.005449591,64,0.5625, text
0,0,0,0,0,0,0,0, text
0,0,0,0.25,0,0,4,0.5, text
0,0,0,0,0,0,2,0, sourcecode
0.142857143,0,0.052631579,0.01754386,0.011267606,0,57,0.49122807, text
0,0,0,0,0,0,0,0, text
0,0,0.011111111,0.044444444,0.003773585,0,90,0.511111111, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,10,0.3, text
0,0,0.25,0,0.09375,0,4,0, sourcecode
0.5,0,0,0,0,0,1,1, sourcecode
0,0,0.25,0,0.083333333,0,4,0, sourcecode
0,0,0,0,0,0,0,0, sourcecode
1.44,1,0.153846154,0.256410256,0.067039106,0.01396648,39,0.025641026, sourcecode
0,0,0.048780488,0.097560976,0,0,41,0.463414634, text
0,0,0,0,0,0,0,0, text
0,0,0,0.2,0,0,10,0.4, text
0,0,1,0,0,0,1,0, text
0.5,0,0,0.1,0,0,10,0.6, text
0,0,0.25,0,0.057142857,0,4,0, sourcecode
0,0,0,0.25,0,0,4,0.25, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0,0.045454545,0,13,0.538461538, text
0.166666667,0,0.041666667,0.020833333,0.009933775,0,48,0.541666667, text
0,0,0,0,0,0,0,0, text
0,0,0.097560976,0.024390244,0,0.004132231,41,0.463414634, text
0,0,0,0,0,0,0,0, text
1.783783784,1,0.484375,0.234375,0.057636888,0.018731988,64,0.015625, sourcecode
0,0,0.035714286,0.071428571,0.007590133,0,84,0.583333333, text
0,0,0,0,0,0,0,0, text
0,0,0.033333333,0.05,0,0.006079027,60,0.533333333, text
0,0,0,0,0,0,0,0, text
1.612903226,1,0.533333333,0.166666667,0.056060606,0.01969697,60,0.016666667, sourcecode
0,0,0,0,0,0,17,0.764705882, text
0,0,0,0,0,0,0,0, text
0,0,0.024096386,0.072289157,0.004032258,0.002016129,83,0.445783133, text
0,0,0,0,0,0,0,0, text
1,0,0.214285714,0.428571429,0.096296296,0.014814815,14,0, sourcecode
0,0,0,0.1,0,0,10,0.4, text
0,0,0,1,0,0,1,0, text
0.5,0,0,0,0,0,21,0.523809524, text
0,0,0,1,0.4,0,1,0, text
1,0,0,0,0,0,1,1, text
0,0,0,1,0.285714286,0,1,0, text
1,0,0,0,0,0,2,1, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,12,0.583333333, text
0,0,0,1,0,0,1,0, text
1,0,0,0,0,0,2,1, text
0,0,0,1,0,0,1,0, text
0,0,0,0,0,0,5,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,30,0.5, text
0,0,0,1,0,0,1,0, text
0,0,0,0,0,0,2,1, text
0,0,0,1,0,0,1,0, text
0,0,0,0,0,0,6,0.666666667, text
0,0,0,1,0,0,1,0, text
1,0,0,0,0,0,2,1, text
0,0,0,0,0,0,1,0, text
1,0,0,0.5,0,0,2,0, text
0,0,0,0,0,0,0,0, text
1.756097561,1,0.448717949,0.205128205,0.062126643,0.011947431,78,0.012820513, sourcecode
0,0,0.024390244,0.073170732,0,0,41,0.512195122, text
0,0,0,0,0,0,0,0, text
0,0,0.03125,0.1875,0.011235955,0,32,0.40625, text
0,0,0,0,0,0,0,0, text
1.795454545,2,0.425287356,0.183908046,0.063596491,0.010964912,87,0.011494253, sourcecode
0,0,0.25,0,0,0.018867925,8,0.375, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0.036363636,0.072727273,0,0,55,0.454545455, text
0,0,0,0,0.1,0,1,0, text
0,0,0,0,0,0,4,0.5, text
0,0,0,0,0.1,0,1,0, text
0,0,0,0,0,0,3,0.333333333, text
0,0,0,0,0.181818182,0,0,0, text
1,0,0,0,0,0,3,1, text
0,0,0,0,0,0,0,0, text
0,0,0,0.035714286,0,0.006410256,28,0.535714286, text
0,0,0,0,0,0,0,0, text
1.888888889,2,0.421052632,0.178947368,0.067127345,0.010858835,95,0.010526316, sourcecode
0,0,0,0,0.007246377,0.003623188,44,0.522727273, text
0,0,0,0,0,0,0,0, text
2.32,1,0.40776699,0.194174757,0.06690455,0.01338091,103,0.009708738, sourcecode
0,0,0.088235294,0.088235294,0,0,34,0.5, text
0,0,0,0,0,0,0,0, text
2.481481481,1,0.403508772,0.184210526,0.070331447,0.014551334,114,0.00877193, sourcecode
0,0,0,0.115384615,0,0,26,0.576923077, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.028571429,0,0.004504505,35,0.457142857, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0.027777778,0,0,0,36,0.527777778, text
0,0,0.555555556,0.444444444,0.05,0,9,0, text
0,0,0.206896552,0.034482759,0.023952096,0.005988024,29,0.379310345, text
0,0,0,0,0,0,0,0, text
1.285714286,0,0.361111111,0.277777778,0.059659091,0.011363636,36,0, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,9,0.666666667, text
0,0,1,0,0.2,0,1,0, text
0.090909091,0,0.010638298,0.010638298,0.003436426,0.003436426,94,0.510638298, text
0,0,0,0,0,0,0,0, text
0,0,0.041666667,0,0,0.003937008,48,0.520833333, text
0,0,0,0,0,0,0,0, text
2.615384615,1,0.31147541,0.229508197,0.088744589,0.032467532,61,0.049180328, sourcecode
0,0,0.071428571,0.142857143,0,0,14,0.5, text
0,0,0,0,0,0,0,0, text
4.666666667,0,0.238095238,0.19047619,0.179487179,0.05982906,21,0, sourcecode
0.4,0,0.06097561,0.024390244,0,0,82,0.548780488, text
0,0,0,0,0,0,0,0, text
0,0,0.052631579,0.052631579,0,0.010752688,19,0.578947368, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.045454545,0.045454545,0,0,22,0.318181818, text
0,0,0,0,0,0,0,0, text
0,0,0.02739726,0.01369863,0.009852217,0,73,0.534246575, text
0,0,0.010309278,0.010309278,0,0,97,0.577319588, text
0,0,0,0,0,0,0,0, text
0,0,0.033333333,0,0,0.006535948,30,0.666666667, text
0,0,0,0,0,0,0,0, text
3.096774194,5,0.4375,0.159722222,0.057647963,0.023827825,144,0.097222222, sourcecode
0.333333333,0,0.111111111,0.066666667,0,0.001930502,90,0.5, text
0,0,0,0,0,0,0,0, text
3.540229885,5,0.494845361,0.180412371,0.06741573,0.021961185,194,0.072164948, sourcecode
1,0,0,0,0,0.011904762,14,0.642857143, text
0,0,0,0,0,0,0,0, text
0,0,0,0.027777778,0,0.005,36,0.555555556, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,7,0.285714286, text
0,0,0,0,0,0,0,0, text
0,0,0,0.035714286,0,0.005649718,28,0.428571429, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,7,0.428571429, text
0,0,0,0.033898305,0,0,59,0.525423729, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.008333333,0,42,0.571428571, text
0,0,0,0,0,0,0,0, text
0,0,0,0.058823529,0,0,34,0.529411765, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.004366812,40,0.475, text
0,0,0,0,0,0,0,0, text
2.7,3,0.358744395,0.233183857,0.076102763,0.019389239,223,0.053811659, sourcecode
0,0,0.030769231,0.030769231,0,0.002538071,65,0.553846154, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, sourcecode
0,0,0,0.020833333,0,0,48,0.583333333, text
0,0,0,0,0,0,0,0, text
3.063157895,3,0.434146341,0.204878049,0.125110132,0.022907489,205,0.043902439, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.045454545,3,0, text
0,0,0.020408163,0,0,0,49,0.448979592, text
0,0,0,0,0,0,0,0, text
0,0,0.083333333,0.083333333,0,0,12,0.5, text
0,0,0,0,0,0,1,0, text
0,0,0,0.019230769,0.005780347,0.005780347,52,0.480769231, text
0,0,0,0,0,0,0,0, text
0,0,0,0.047619048,0,0,21,0.571428571, text
0,0,0,0,0,0,0,0, text
2.947368421,2,0.31292517,0.238095238,0.078009828,0.011056511,147,0.006802721, sourcecode
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,17,0.470588235, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.285714286,0.142857143,0,0,7,0.428571429, text
0,0,0,0,0,0,5,0.4, text
0,0,0,0,0,0,5,0.4, text
0,0,0,0,0,0,5,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.029411765,7,0.714285714, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.5,0.25,0,0,4,0.25, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,7,0.428571429, text
0,0,0,0,0,0,0,0, text
3.127272727,3,0.382608696,0.22173913,0.12273086,0.024467245,230,0.039130435, sourcecode
0,0,0,0,0,0,0,0, sourcecode
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,8,0.625, text
0,0,0,0,0,0,6,0.333333333, text
0.166666667,0,0.05,0.025,0,0,40,0.375, text
0,0,0,0,0,0,2,0, text
0,0,0,0.067567568,0.00477327,0.002386635,74,0.459459459, text
0,0,0,0,0,0,0,0, text
3.944444444,6,0.153846154,0.282051282,0.082446809,0.021276596,78,0.153846154, sourcecode
0,0,0,0,0,0,0,0, sourcecode
0,0,0,0.125,0,0,8,0.5, text
0,0,1,0,0,0,1,0, text
0.333333333,0,0,0,0,0,1,1, text
0,0,1,0,0,0,1,0, text
0.5,0,0,0,0,0,3,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.027027027,5,0.2, text
0,0,0,0,0,0,0,0, text
0,0,0.026666667,0.026666667,0,0,75,0.52, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.041666667,4,0, text
0,0,0,0,0,0,0,0, text
0,0,0.142857143,0,0,0,14,0.571428571, text
0,0,0,0,0,0,0,0, text
4.52,2,0.292307692,0.253846154,0.08201581,0.013833992,130,0, sourcecode
0,0,0,0,0,0,0,0, sourcecode
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.037037037,0,0,0,27,0.592592593, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.038461538,3,0, text
0,0,0.133333333,0,0,0,15,0.466666667, text
0,0,0,0,0,0,0,0, text
6.186813187,1,0.149171271,0.337016575,0.078006501,0.033586132,181,0.011049724, sourcecode
0,0,0,0,0,0,0,0, sourcecode
0,0,0,0,0,0.02,6,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.027777778,5,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.003257329,45,0.466666667, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,4,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0,0.032520325,0.005333333,0,123,0.528455285, text
0,0,0,0,0,0,3,0.333333333, text
0,0,0,0,0,0,20,0.7, text
0,0,0,0,0,0,0,0, text
0,0,0.0125,0.0125,0,0,80,0.4, text
0,0,0,0.058823529,0.020618557,0,17,0.411764706, text
0.5,0,0.125,0,0,0,8,0.375, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,47,0.489361702, text
0,0,0,0.057142857,0.004975124,0.004975124,70,0.471428571, text
0,0,0,0.013888889,0.002012072,0,72,0.513888889, text
0,0,0,0,0,0,0,0, text
0,0,0,0.058823529,0,0,34,0.411764706, text
0,0,0,0,0,0,0,0, text
0,0,0.038461538,0.038461538,0.012012012,0.006006006,52,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0.010416667,0.0625,0.003466205,0,96,0.458333333, text
0,0,0,0,0,0,0,0, text
0,0,0.026315789,0.01754386,0.005594406,0,114,0.552631579, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,18,0.5, text
0,0,0,0,0,0,2,0, text
0,0,0.019417476,0.058252427,0.011080332,0,103,0.436893204, text
0,0,0,0,0,0,0,0, text
0,0,0,0.014814815,0,0.002280502,135,0.488888889, text
0,0,0,0,0,0,0,0, text
0,0,0.04,0,0.006389776,0,50,0.56, text
0,0,0,0,0.012820513,0,26,0.423076923, text
0,0,0,0,0,0,0,0, text
0,0,0.041666667,0.0625,0.006309148,0.003154574,48,0.4375, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,3,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0.0625,0.041666667,0,0,48,0.520833333, text
0,0,0,0,0,0,0,0, text
0.2,0,0.023809524,0.047619048,0,0,42,0.404761905, text
0,0,0,0,0,0,0,0, text
0,0,0.019607843,0.098039216,0,0.003344482,51,0.490196078, text
0,0,0,0,0,0,0,0, text
0.75,0,0.25,0.125,0.064102564,0,8,0.125, sourcecode
0,0,0,0,0,0,0,0, sourcecode
0,0,0.111111111,0,0.033333333,0,9,0.555555556, text
0,0,0,0,0,0,1,0, text
0.333333333,0,0,0.136363636,0,0,22,0.727272727, text
0,0,0,0,0,0,0,0, text
0,0,0.017241379,0.051724138,0,0,58,0.603448276, text
0,0,0,0,0,0,1,0, text
0.333333333,0,0,0.142857143,0,0,14,0.642857143, text
0,0,1,0,0,0,1,0, text
0.333333333,0,0,0.083333333,0,0,24,0.666666667, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,9,0.555555556, text
0,0,0,1,0,0,1,0, text
